class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
up,0.6866620779037476,0.3618154227733612,-0.16660624742507935,0.9989532232284546,0.7198295593261719,0.3354482650756836,-0.2099536955356598,0.9993982911109924,0.7341166734695435,0.33435264229774475,-0.20998458564281464,0.999519407749176,0.7491174936294556,0.33314090967178345,-0.21024839580059052,0.9995770454406738,0.6989621520042419,0.3377209007740021,-0.09889023005962372,0.9989606142044067,0.6975494623184204,0.3383403718471527,-0.09896578639745712,0.9986023306846619,0.6964263916015625,0.33876755833625793,-0.09941191226243973,0.9985034465789795,0.8145924806594849,0.3450704514980316,-0.2839871048927307,0.9996140599250793,0.7543631792068481,0.34840068221092224,0.2127808928489685,0.9991277456283569,0.722209095954895,0.38517701625823975,-0.19577834010124207,0.9989197254180908,0.6913313865661621,0.3868398070335388,-0.042865242809057236,0.9974066019058228,0.9327352643013,0.4596503674983978,-0.5064640641212463,0.9986462593078613,0.7005188465118408,0.4752458333969116,0.45897528529167175,0.9908461570739746,0.6809226274490356,0.32890748977661133,-0.8520469069480896,0.9840564131736755,0.49964532256126404,0.4338035583496094,0.7430822253227234,0.5413811802864075,0.579595148563385,0.13971127569675446,-0.736452043056488,0.9791878461837769,0.4930630624294281,0.2930888533592224,0.6959334015846252,0.6325849294662476,0.5650424957275391,0.10287392139434814,-0.8350954055786133,0.9626826643943787,0.504182755947113,0.25039055943489075,0.6495137810707092,0.5873517394065857,0.5771926641464233,0.10198687016963959,-0.8182598948478699,0.9607651829719543,0.5159816741943359,0.23868069052696228,0.6544378995895386,0.5719914436340332,0.5804848670959473,0.12602798640727997,-0.7311143279075623,0.9513342976570129,0.5196657180786133,0.25379249453544617,0.6756861805915833,0.5795621871948242,0.8593737483024597,0.8440829515457153,-0.27646535634994507,0.9880231618881226,0.6750683784484863,0.8479646444320679,0.27656659483909607,0.9769306778907776,0.6046198606491089,0.9828106164932251,-1.1129413843154907,0.6476098299026489,0.44456055760383606,0.9319068193435669,-0.03881547227501869,0.46777185797691345,0.8204895853996277,1.0912549495697021,-0.11187124997377396,0.130049929022789,0.7444990873336792,1.0734354257583618,0.16271020472049713,0.062337324023246765,0.8846158981323242,1.091726541519165,-0.06385616958141327,0.21229130029678345,0.818716287612915,1.0900427103042603,0.19785568118095398,0.1287776380777359,0.8018643856048584,1.1683915853500366,-0.040831394493579865,0.10168687254190445,0.7921807765960693,1.1876366138458252,0.13498570024967194,0.05344238877296448
up,0.683654248714447,0.3574688136577606,-0.07026296108961105,0.9991143345832825,0.7194161415100098,0.3323776423931122,-0.09840898215770721,0.999493420124054,0.733397901058197,0.33182603120803833,-0.09849852323532104,0.9995912909507751,0.7484708428382874,0.3312315344810486,-0.09878522157669067,0.9996423721313477,0.6975458860397339,0.33449944853782654,0.0061400821432471275,0.9991223216056824,0.6959717869758606,0.33557844161987305,0.006075269542634487,0.9988099336624146,0.6946848630905151,0.33649691939353943,0.005749187432229519,0.998746395111084,0.8145915269851685,0.34435969591140747,-0.16322316229343414,0.9996718764305115,0.7499896287918091,0.3476542830467224,0.3260047435760498,0.9992708563804626,0.7200667262077332,0.382407009601593,-0.0914476290345192,0.9990639686584473,0.6876580119132996,0.38315874338150024,0.04953297600150108,0.9977956414222717,0.9260368943214417,0.45249128341674805,-0.45542576909065247,0.9987441301345825,0.6972182989120483,0.4723660349845886,0.5780898332595825,0.9922248125076294,0.6863881349563599,0.2832665741443634,-0.8278766870498657,0.9862167835235596,0.4981214702129364,0.395473450422287,0.9704664349555969,0.5977597236633301,0.5641061663627625,0.10232655704021454,-0.6767603158950806,0.9801985621452332,0.4925149381160736,0.2504311203956604,1.0618247985839844,0.6701290607452393,0.5428875684738159,0.04758656024932861,-0.7704098224639893,0.9638386964797974,0.49742403626441956,0.20490942895412445,1.04318106174469,0.6176897883415222,0.5549521446228027,0.046829063445329666,-0.7362706661224365,0.9617727994918823,0.5115724205970764,0.20202969014644623,1.0315040349960327,0.6030850410461426,0.5581789612770081,0.07177357375621796,-0.666363537311554,0.9532244205474854,0.5160443782806396,0.21643252670764923,1.0344126224517822,0.6127058863639832,0.8375664949417114,0.8482173085212708,-0.29167941212654114,0.9896078109741211,0.6514415740966797,0.8530078530311584,0.29212686419487,0.9801684617996216,0.6033489108085632,0.9700266718864441,-1.2285188436508179,0.634385883808136,0.43581438064575195,0.913345456123352,-0.23568297922611237,0.4542674422264099,0.8355022072792053,1.0940594673156738,-0.5819262266159058,0.12395408004522324,0.7334277629852295,1.0890511274337769,-0.15044035017490387,0.06424607336521149,0.9164227843284607,1.0952550172805786,-0.5081194043159485,0.2128416746854782,0.8013355731964111,1.1080118417739868,-0.1373717486858368,0.13710229098796844,0.83638596534729,1.1759858131408691,-0.5114530324935913,0.10062267631292343,0.741539716720581,1.2083829641342163,-0.21999222040176392,0.05795722454786301
up,0.6685286164283752,0.35390883684158325,-0.04597757011651993,0.9992271065711975,0.7017329931259155,0.3299855589866638,-0.06907325237989426,0.9995608329772949,0.7148328423500061,0.3295988440513611,-0.06910571455955505,0.9996374249458313,0.7292616963386536,0.329098641872406,-0.06940966099500656,0.9996882677078247,0.6816707253456116,0.33247119188308716,0.0211980938911438,0.9992332458496094,0.679901659488678,0.33396708965301514,0.02115395851433277,0.9989356398582458,0.6782301664352417,0.33537882566452026,0.020821066573262215,0.9989162683486938,0.8009892106056213,0.34225979447364807,-0.11483766883611679,0.999705970287323,0.730506956577301,0.3467620611190796,0.31251221895217896,0.9993643164634705,0.6958727240562439,0.37908509373664856,-0.06015392020344734,0.9991230368614197,0.6720575094223022,0.37976792454719543,0.05943722277879715,0.9979749321937561,0.8989022970199585,0.44139689207077026,-0.40573814511299133,0.9987673759460449,0.6932305097579956,0.46774718165397644,0.582683801651001,0.9929413795471191,0.6749812960624695,0.2525445818901062,-0.7037780284881592,0.9878643155097961,0.5040954947471619,0.35517677664756775,0.8444563746452332,0.6275614500045776,0.5595027804374695,0.07960813492536545,-0.4831133186817169,0.9800455570220947,0.4976261258125305,0.20162063837051392,0.8083876967430115,0.6817103624343872,0.5407317876815796,0.026782065629959106,-0.5516151785850525,0.9628121256828308,0.49690693616867065,0.15999244153499603,0.7764419913291931,0.6207094788551331,0.5478571653366089,0.02655164524912834,-0.5030016303062439,0.9602357149124146,0.5085525512695312,0.1559123545885086,0.7792342901229858,0.6058652997016907,0.550383985042572,0.05521360784769058,-0.46402448415756226,0.9525287747383118,0.5135666131973267,0.16427643597126007,0.7850362658500671,0.6191449165344238,0.8356124758720398,0.850207507610321,-0.30282655358314514,0.9908832311630249,0.6505285501480103,0.8504557013511658,0.302803635597229,0.9827918410301208,0.6087035536766052,0.9617253541946411,-0.8763273358345032,0.6353026628494263,0.40657705068588257,0.903975248336792,0.22308588027954102,0.43829673528671265,0.8645163774490356,1.0355145931243896,-0.1933668702840805,0.12258978188037872,0.7435047626495361,1.0313712358474731,0.2965511083602905,0.06390096992254257,0.9517838954925537,1.030366063117981,-0.11156703531742096,0.212723970413208,0.8177796006202698,1.0323781967163086,0.3125084340572357,0.13960644602775574,0.8796321153640747,1.119382381439209,0.030509697273373604,0.10286419093608856,0.756548285484314,1.127537488937378,0.3952208459377289,0.05965566635131836
up,0.6646916270256042,0.35557395219802856,0.04847311973571777,0.9991956949234009,0.6996086835861206,0.3314899802207947,0.00837272685021162,0.9995770454406738,0.7122360467910767,0.3306747078895569,0.008234590291976929,0.999607264995575,0.7254158854484558,0.3297898471355438,0.008006080985069275,0.9996914267539978,0.681793749332428,0.33353203535079956,0.10859841108322144,0.9992277026176453,0.6807703375816345,0.33419376611709595,0.10836829245090485,0.9988374710083008,0.6802491545677185,0.33478859066963196,0.10794603824615479,0.9990022778511047,0.7922260165214539,0.3404481112957001,-0.09524614363908768,0.9996779561042786,0.7298434376716614,0.34601110219955444,0.36122927069664,0.9993883371353149,0.6923142075538635,0.3769475221633911,0.01662961207330227,0.9987440705299377,0.6711521744728088,0.37709254026412964,0.1463974118232727,0.9974642395973206,0.8879504203796387,0.43099328875541687,-0.4150344431400299,0.9984991550445557,0.7077568173408508,0.4607454538345337,0.6650018095970154,0.9931663870811462,0.6839548945426941,0.24905461072921753,-0.7141521573066711,0.9898635745048523,0.5627538561820984,0.3086114525794983,0.9470735788345337,0.6461156606674194,0.5620549321174622,0.07685311138629913,-0.509610116481781,0.9741190075874329,0.5166544318199158,0.15605124831199646,0.8851751685142517,0.6820347905158997,0.5404711961746216,0.03152984380722046,-0.5809068083763123,0.9513813257217407,0.5012325644493103,0.11317466199398041,0.8726387023925781,0.6151379942893982,0.5396282076835632,0.032355714589357376,-0.5085170269012451,0.9464911818504333,0.5029292702674866,0.10837726294994354,0.8457932472229004,0.601050853729248,0.5421597957611084,0.054910626262426376,-0.48132753372192383,0.9408855438232422,0.5094500780105591,0.12106453627347946,0.8478404879570007,0.6186320185661316,0.8380143642425537,0.8490733504295349,-0.3318940997123718,0.9913436770439148,0.6738804578781128,0.866213858127594,0.3317745625972748,0.9840308427810669,0.605709969997406,0.9562121033668518,-0.9231754541397095,0.6194314956665039,0.493552029132843,0.9162090420722961,0.21677349507808685,0.3639153838157654,0.8879350423812866,1.0617297887802124,-0.620029866695404,0.11511006951332092,0.7797393202781677,1.0545467138290405,0.06960990279912949,0.056500185281038284,0.9618291854858398,1.0169882774353027,-0.5779927372932434,0.2040419727563858,0.8539981245994568,1.062507152557373,0.048860255628824234,0.14173905551433563,0.9057278633117676,1.1399303674697876,-0.38029399514198303,0.10664219409227371,0.8011676073074341,1.1364407539367676,0.12063007801771164,0.05861622467637062
up,0.6603612899780273,0.3595135509967804,-0.022304143756628036,0.9991291165351868,0.6980648040771484,0.33328771591186523,-0.06100079044699669,0.9995535612106323,0.7109826803207397,0.3320877254009247,-0.06109514459967613,0.9995639324188232,0.7241427302360535,0.33098655939102173,-0.06136814504861832,0.9996702671051025,0.6802506446838379,0.33550015091896057,0.03875824064016342,0.9991588592529297,0.6796693205833435,0.3357713520526886,0.03854049742221832,0.998688280582428,0.6793761849403381,0.3360805809497833,0.038221269845962524,0.9989413619041443,0.7897758483886719,0.3405209183692932,-0.15523560345172882,0.9996347427368164,0.7287001013755798,0.3463948965072632,0.318477988243103,0.9993254542350769,0.6904149651527405,0.3796852231025696,-0.04420981556177139,0.9985532760620117,0.668864369392395,0.37981492280960083,0.0838736817240715,0.9970995783805847,0.8876718878746033,0.43180039525032043,-0.4720093011856079,0.9982292056083679,0.7100942134857178,0.46159082651138306,0.6276553869247437,0.9922632575035095,0.6829330921173096,0.25526323914527893,-0.7774311900138855,0.9902454614639282,0.573578953742981,0.30566224455833435,0.880902111530304,0.634700357913971,0.5605008602142334,0.08755259215831757,-0.5449846982955933,0.9710698127746582,0.533890426158905,0.15813468396663666,0.828441321849823,0.6625446677207947,0.5366859436035156,0.04338435083627701,-0.6198466420173645,0.9454553723335266,0.5160354971885681,0.11601711809635162,0.8056024312973022,0.5958815813064575,0.5366488695144653,0.04587051644921303,-0.5603964924812317,0.9397270679473877,0.5104311108589172,0.11007466912269592,0.7851568460464478,0.5819546580314636,0.5406011939048767,0.06540512293577194,-0.5222371816635132,0.935053825378418,0.5197266936302185,0.12265612185001373,0.7933658361434937,0.601500928401947,0.8410852551460266,0.8532156348228455,-0.34079650044441223,0.9914065003395081,0.6700005531311035,0.8700524568557739,0.3405586779117584,0.983792781829834,0.5986672639846802,0.9690173864364624,-0.939731776714325,0.6203025579452515,0.4262756109237671,0.9265982508659363,0.24049648642539978,0.34470152854919434,0.9012103080749512,1.0677248239517212,-0.34905359148979187,0.11602695286273956,0.8047340512275696,1.056320071220398,0.2619241178035736,0.05643835291266441,0.9550049901008606,1.0421406030654907,-0.28168579936027527,0.20211654901504517,0.8786386251449585,1.0597540140151978,0.2715420722961426,0.14403176307678223,0.9192638993263245,1.1666884422302246,-0.1757507026195526,0.11027047038078308,0.8236889839172363,1.1393637657165527,0.3224075734615326,0.05954404175281525
up,0.6638056039810181,0.3601081073284149,-0.017850831151008606,0.9992342591285706,0.7053198218345642,0.33373817801475525,-0.04852335527539253,0.999616265296936,0.7192175984382629,0.33253613114356995,-0.048592232167720795,0.999613881111145,0.7334741950035095,0.3314950168132782,-0.04884782060980797,0.9997153878211975,0.6851311922073364,0.3359593152999878,0.04477287828922272,0.9992614388465881,0.6841002106666565,0.33613669872283936,0.04456297308206558,0.9988273978233337,0.6831843852996826,0.3363838195800781,0.04424181580543518,0.9990949034690857,0.7931786179542542,0.3411544859409332,-0.11339451372623444,0.9996719360351562,0.7290918827056885,0.3471338450908661,0.3095634877681732,0.9994118809700012,0.6941485404968262,0.38091909885406494,-0.03802022710442543,0.9986743927001953,0.6693031787872314,0.3810036778450012,0.08187898248434067,0.997381865978241,0.8874347805976868,0.43403834104537964,-0.4406786262989044,0.9982753396034241,0.7089465856552124,0.4629603624343872,0.5946882367134094,0.9923577308654785,0.6786333322525024,0.2545021176338196,-0.7296914458274841,0.9914895296096802,0.5519316792488098,0.3199659287929535,0.9331552982330322,0.6430521607398987,0.5597274303436279,0.0850454568862915,-0.5474139451980591,0.9700141549110413,0.5315831899642944,0.17076413333415985,0.9834434390068054,0.6563026905059814,0.5368673205375671,0.04298901557922363,-0.6233862042427063,0.9430203437805176,0.5203032493591309,0.13109995424747467,0.9708056449890137,0.5870063900947571,0.5371306538581848,0.04351041093468666,-0.5785834193229675,0.9368625283241272,0.51622474193573,0.12646980583667755,0.9538585543632507,0.5730430483818054,0.5410852432250977,0.06178135797381401,-0.5300849676132202,0.9333321452140808,0.5237568020820618,0.14283396303653717,0.9538498520851135,0.5946845412254333,0.8443254232406616,0.8572246432304382,-0.32967084646224976,0.9914297461509705,0.6662717461585999,0.8713237643241882,0.3295675218105316,0.9830138683319092,0.6381848454475403,0.944851279258728,-0.8547733426094055,0.6108081340789795,0.42002710700035095,0.9109209775924683,0.18147215247154236,0.31261688470840454,0.827074408531189,1.0735598802566528,-0.38117432594299316,0.11833088845014572,0.7693521976470947,1.0495507717132568,0.22374634444713593,0.056280527263879776,0.9161649942398071,0.9848949909210205,-0.32358792424201965,0.2004878669977188,0.8466327786445618,1.054542899131775,0.2320857048034668,0.1455720067024231,0.7798132300376892,1.1562714576721191,-0.2876302897930145,0.11838927119970322,0.7847643494606018,1.1361911296844482,0.2756204903125763,0.06256016343832016
down,0.6649155616760254,0.3597710430622101,-0.08879569172859192,0.9991863369941711,0.7073603868484497,0.333329975605011,-0.1219831258058548,0.9995769262313843,0.7216945290565491,0.33219999074935913,-0.12208656221628189,0.9995710849761963,0.7366355061531067,0.33124539256095886,-0.12233978509902954,0.999685525894165,0.6859511137008667,0.33550071716308594,-0.02674727328121662,0.9992044568061829,0.6846203804016113,0.335659921169281,-0.027038149535655975,0.9987304210662842,0.6833599805831909,0.33588603138923645,-0.027480075135827065,0.9990382790565491,0.7962389588356018,0.341578871011734,-0.19055943191051483,0.9996326565742493,0.7295183539390564,0.34676212072372437,0.24511605501174927,0.9993712902069092,0.6962247490882874,0.38100510835647583,-0.10606511682271957,0.9985255599021912,0.6690234541893005,0.38101208209991455,0.01835303008556366,0.9971596002578735,0.8987793326377869,0.4409904181957245,-0.49829497933387756,0.9982991218566895,0.7084226012229919,0.4652709662914276,0.5340647101402283,0.9927070140838623,0.7016504406929016,0.26002028584480286,-0.8495902419090271,0.9921708106994629,0.5384806394577026,0.34253934025764465,0.9687026143074036,0.6622139811515808,0.5704152584075928,0.11071247607469559,-0.6799468994140625,0.9719048738479614,0.5327069759368896,0.1996908038854599,1.0984649658203125,0.6733213663101196,0.5458430051803589,0.07164157927036285,-0.7606881260871887,0.9458510875701904,0.524542510509491,0.16640228033065796,1.0891475677490234,0.6011958718299866,0.5475794076919556,0.06848644465208054,-0.711289644241333,0.939991295337677,0.5244127511978149,0.16018341481685638,1.0810648202896118,0.5875989198684692,0.5521821975708008,0.0842481479048729,-0.6607720851898193,0.9364746809005737,0.5309552550315857,0.16887924075126648,1.0725452899932861,0.6098644733428955,0.8440113067626953,0.8700936436653137,-0.3285541832447052,0.9908372163772583,0.6679562926292419,0.8723881840705872,0.328460156917572,0.9824782609939575,0.6325949430465698,0.9761794209480286,-0.8370171189308167,0.5807456970214844,0.3986459970474243,0.9151064157485962,0.11259780079126358,0.30097633600234985,0.8086495399475098,1.1091305017471313,-0.3296738266944885,0.11165481805801392,0.7383863925933838,1.0735372304916382,0.19103021919727325,0.053194571286439896,0.8829469084739685,1.1147421598434448,-0.26755937933921814,0.19313135743141174,0.8151065707206726,1.0804091691970825,0.20705047249794006,0.14130480587482452,0.7814388275146484,1.1925045251846313,-0.23469112813472748,0.11241956800222397,0.732026219367981,1.1695082187652588,0.24936941266059875,0.05960627645254135
down,0.6464535593986511,0.36207860708236694,0.02498139999806881,0.9989163279533386,0.6939576864242554,0.33697935938835144,0.00865392666310072,0.9993855953216553,0.71260005235672,0.3356778025627136,0.008374459110200405,0.9994115233421326,0.7314804196357727,0.3342033922672272,0.00768178841099143,0.9995763301849365,0.663788914680481,0.3387393653392792,0.10082387179136276,0.9989498257637024,0.6609099507331848,0.3389744162559509,0.10097255557775497,0.9983605742454529,0.6562278866767883,0.33893537521362305,0.10041575878858566,0.9987708330154419,0.8001193404197693,0.3435186445713043,0.02694045379757881,0.999463677406311,0.7067052721977234,0.34866127371788025,0.44183430075645447,0.9991459846496582,0.6959087252616882,0.38265153765678406,0.03212742879986763,0.998073935508728,0.6537474393844604,0.38249364495277405,0.15397797524929047,0.9964694976806641,0.9218831062316895,0.44943860173225403,-0.2994808852672577,0.9987130761146545,0.6695643663406372,0.49143150448799133,0.6841963529586792,0.993500292301178,0.7696624994277954,0.38322800397872925,-0.8893377780914307,0.9923178553581238,0.5217682719230652,0.5208426117897034,1.122001051902771,0.6175240874290466,0.6093503832817078,0.20132233202457428,-1.0356776714324951,0.9769234657287598,0.512168288230896,0.406717985868454,1.1567139625549316,0.6731820106506348,0.5768930315971375,0.16780509054660797,-1.1607621908187866,0.9544598460197449,0.5253760814666748,0.3736937940120697,1.1362637281417847,0.6053494811058044,0.5890640616416931,0.16804814338684082,-1.121992826461792,0.9506953358650208,0.5296841263771057,0.3589404821395874,1.0854871273040771,0.5921218991279602,0.5984659194946289,0.1870063692331314,-1.02573823928833,0.9464347958564758,0.5382835865020752,0.36744022369384766,1.1212921142578125,0.6134158372879028,0.836722731590271,0.8694581389427185,-0.28606072068214417,0.9902491569519043,0.6130194664001465,0.8786909580230713,0.2876302897930145,0.9770157337188721,0.6814983487129211,0.9851948022842407,-1.4565657377243042,0.5668277740478516,0.19303332269191742,0.9443071484565735,-0.5752629637718201,0.3432835340499878,0.7696599364280701,1.2008944749832153,-0.9596253633499146,0.12189433723688126,0.620209276676178,1.1546472311019897,-0.3031783103942871,0.05131032317876816,0.8174301981925964,1.2243831157684326,-0.9061195850372314,0.2094077169895172,0.7027660608291626,1.1646312475204468,-0.2776675820350647,0.13121888041496277,0.7250387072563171,1.3006653785705566,-1.0780549049377441,0.11092020571231842,0.6203070878982544,1.2671196460723877,-0.38641414046287537,0.055100709199905396
down,0.6496255397796631,0.3738509714603424,-0.03038010001182556,0.9991226196289062,0.7075228095054626,0.34455639123916626,0.014300718903541565,0.9994947910308838,0.7313553094863892,0.3442017734050751,0.013899064622819424,0.9995644092559814,0.7552937269210815,0.3440016508102417,0.013033226132392883,0.9996736645698547,0.6599829792976379,0.34649020433425903,0.052187729626894,0.9991425275802612,0.6550790667533875,0.3474811911582947,0.052383679896593094,0.9987547397613525,0.6471911668777466,0.3482738435268402,0.05176911875605583,0.9989535212516785,0.8000283241271973,0.35339900851249695,0.262259304523468,0.9995909333229065,0.67064368724823,0.3566063344478607,0.4526682496070862,0.9992533922195435,0.7188915014266968,0.40077677369117737,0.0730840340256691,0.9986668229103088,0.6464431881904602,0.40102240443229675,0.12204752117395401,0.9972900152206421,0.9434131979942322,0.4843617379665375,0.06621990352869034,0.9988685250282288,0.6048098206520081,0.5038273334503174,0.5671176910400391,0.9908456802368164,0.9012292623519897,0.6600580811500549,-0.5373707413673401,0.9811407327651978,0.5739125609397888,0.7435855865478516,0.3003883361816406,0.45137691497802734,0.6276379227638245,0.4132330119609833,-0.8062800765037537,0.9649699330329895,0.5372288227081299,0.7451264262199402,-0.31214842200279236,0.51433926820755,0.5746453404426575,0.37345924973487854,-0.9021555185317993,0.9398815035820007,0.5153023600578308,0.7629424929618835,-0.389469712972641,0.48743945360183716,0.5996431112289429,0.3535025417804718,-0.7869904637336731,0.9370244145393372,0.5065367221832275,0.7338627576828003,-0.42861637473106384,0.47801536321640015,0.6139585375785828,0.36939942836761475,-0.7603195309638977,0.928546130657196,0.536180853843689,0.7305694818496704,-0.3501346707344055,0.4961160123348236,0.8551957011222839,0.8498929142951965,-0.16079829633235931,0.9891152381896973,0.5665795803070068,0.8788838982582092,0.16196933388710022,0.9615710377693176,0.7597657442092896,0.9324080348014832,-1.4478029012680054,0.6287568211555481,0.13693542778491974,0.9331547021865845,-0.5216982364654541,0.4324449896812439,0.6356106400489807,1.236773133277893,-1.0928817987442017,0.1880953013896942,0.5102304816246033,1.162028431892395,-0.2283870428800583,0.06398442387580872,0.6430931687355042,1.2876054048538208,-1.0512287616729736,0.25789403915405273,0.5887839794158936,1.1753196716308594,-0.18668925762176514,0.12603360414505005,0.5352343916893005,1.3494564294815063,-1.302718997001648,0.15572860836982727,0.4777209758758545,1.2733298540115356,-0.35670006275177,0.059461843222379684
down,0.6430383920669556,0.3774023950099945,-0.1454903483390808,0.9991946816444397,0.6994861960411072,0.3488730192184448,-0.12609434127807617,0.9995492100715637,0.7219794988632202,0.3487255275249481,-0.12654146552085876,0.9996167421340942,0.7454571723937988,0.34898409247398376,-0.12773683667182922,0.9997100830078125,0.6576314568519592,0.34962424635887146,-0.07390889525413513,0.9992182850837708,0.6526368856430054,0.34978044033050537,-0.07352359592914581,0.998892068862915,0.6459301710128784,0.3498745262622833,-0.07409950345754623,0.9990465044975281,0.7953346967697144,0.3589830994606018,0.07301925122737885,0.9996453523635864,0.6726309657096863,0.3570474088191986,0.32209235429763794,0.9993267059326172,0.6992753148078918,0.4091620147228241,-0.05036216974258423,0.9988538026809692,0.6449083089828491,0.40846723318099976,0.01698659360408783,0.9975544810295105,0.942650556564331,0.48759570717811584,-0.06743413954973221,0.9990065097808838,0.6130222678184509,0.5115846991539001,0.5197215676307678,0.9893502593040466,0.945094108581543,0.6847758889198303,-0.6464279890060425,0.9778620004653931,0.6378354430198669,0.7471866607666016,0.16380935907363892,0.37566593289375305,0.6375476121902466,0.4374203085899353,-0.88469398021698,0.9622380137443542,0.5818180441856384,0.6618829965591431,-0.5186916589736938,0.43345168232917786,0.5826011896133423,0.39738133549690247,-0.9646229147911072,0.9346781373023987,0.6174734830856323,0.6837949156761169,-0.5986250638961792,0.41890376806259155,0.6154735684394836,0.3801652193069458,-0.8458174467086792,0.9317101836204529,0.5932047367095947,0.6536051630973816,-0.6148221492767334,0.4101754128932953,0.6286669969558716,0.3910974860191345,-0.8008286952972412,0.9210154414176941,0.5884982943534851,0.6255686283111572,-0.5506715178489685,0.4253336787223816,0.8747333884239197,0.8619695901870728,-0.18863852322101593,0.9902448058128357,0.6002368927001953,0.8848228454589844,0.18938840925693512,0.9635384678840637,0.755236804485321,0.9300538897514343,-1.378798246383667,0.6500629186630249,0.15630288422107697,0.9319397807121277,-0.5459252595901489,0.4386563003063202,0.6663657426834106,1.1762324571609497,-0.7720973491668701,0.18937358260154724,0.5908609628677368,1.1262269020080566,-0.1966281235218048,0.06651987880468369,0.6894096732139587,1.2076696157455444,-0.6979622840881348,0.2548162341117859,0.6869322657585144,1.1364636421203613,-0.14348644018173218,0.12260925769805908,0.5740638971328735,1.2846404314041138,-0.8196490406990051,0.15543615818023682,0.547773540019989,1.2404026985168457,-0.22504384815692902,0.06082473322749138
down,0.6313937306404114,0.37527453899383545,-0.4527967870235443,0.999204695224762,0.6809340715408325,0.34836989641189575,-0.4777355194091797,0.9995770454406738,0.6996874809265137,0.3481818735599518,-0.4780305027961731,0.9996480345726013,0.7193894386291504,0.34823131561279297,-0.4787560999393463,0.9997243285179138,0.6508750915527344,0.3483332097530365,-0.3816533088684082,0.9992290735244751,0.6469176411628723,0.3475334942340851,-0.3814578950405121,0.9989555478096008,0.6424925327301025,0.3469935953617096,-0.3820474147796631,0.9990338683128357,0.7873808741569519,0.35825639963150024,-0.43597927689552307,0.9996926188468933,0.6764730215072632,0.3542085886001587,-0.003319155890494585,0.9993470907211304,0.6701845526695251,0.40484619140625,-0.42845022678375244,0.9990607500076294,0.6378891468048096,0.4026690721511841,-0.303240031003952,0.9977893829345703,0.9331910014152527,0.4852920174598694,-0.571404218673706,0.9991368651390076,0.6566886305809021,0.50245201587677,0.27329549193382263,0.9880861043930054,0.9620399475097656,0.6957308650016785,-1.0860487222671509,0.9770699739456177,0.6151601076126099,0.6977103352546692,0.13184672594070435,0.30546998977661133,0.6619813442230225,0.4786335229873657,-1.340924620628357,0.9668195247650146,0.5689582228660583,0.6162322163581848,-0.558918297290802,0.3938938081264496,0.6127778887748718,0.4294353723526001,-1.451142430305481,0.942359447479248,0.5435304641723633,0.6029253005981445,-0.6438061594963074,0.3939671814441681,0.6419863104820251,0.4107460379600525,-1.3595167398452759,0.9397912621498108,0.5474986433982849,0.5725038647651672,-0.6898552179336548,0.38508370518684387,0.6546470522880554,0.4233810305595398,-1.298835277557373,0.9278742671012878,0.5624159574508667,0.5732156038284302,-0.6032357215881348,0.3963577151298523,0.886394739151001,0.881604790687561,-0.27906283736228943,0.9908257126808167,0.6549509167671204,0.8673980236053467,0.28024864196777344,0.9658775925636292,0.6882133483886719,0.9679471254348755,-1.270867943763733,0.670536994934082,0.15939049422740936,0.9483894109725952,-0.41759756207466125,0.46485722064971924,0.6319472789764404,1.1721179485321045,-0.494340181350708,0.1827603280544281,0.5579954981803894,1.120529294013977,0.17004525661468506,0.06796794384717941,0.657393217086792,1.1944562196731567,-0.4155365228652954,0.2484530806541443,0.6469441056251526,1.1247316598892212,0.24036063253879547,0.12505988776683807,0.5456874966621399,1.263658046722412,-0.5289121270179749,0.14565569162368774,0.5082758069038391,1.223051905632019,0.21720728278160095,0.05981007218360901
